date,period_start,period_end,first_trade_date,last_trade_date,open,high,low,close,trading_days,is_partial,partial_reason,has_ohlc,source,history_kind
1929-10-25,1929-10-21,1929-10-27,1929-10-21,1929-10-25,,,,26.12,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1929-10-31,1929-10-28,1929-11-03,1929-10-28,1929-10-31,,,,24.15,4,False,,False,Yahoo Finance ^GSPC,推出前回溯
1929-11-08,1929-11-04,1929-11-10,1929-11-04,1929-11-08,,,,21.18,4,False,,False,Yahoo Finance ^GSPC,推出前回溯
1929-11-15,1929-11-11,1929-11-17,1929-11-11,1929-11-15,,,,20.30,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1929-11-22,1929-11-18,1929-11-24,1929-11-18,1929-11-22,,,,21.53,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1929-11-27,1929-11-25,1929-12-01,1929-11-25,1929-11-27,,,,20.92,3,False,,False,Yahoo Finance ^GSPC,推出前回溯
1929-12-06,1929-12-02,1929-12-08,1929-12-02,1929-12-06,,,,22.45,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1929-12-13,1929-12-09,1929-12-15,1929-12-09,1929-12-13,,,,21.70,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1929-12-20,1929-12-16,1929-12-22,1929-12-16,1929-12-20,,,,20.16,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1929-12-27,1929-12-23,1929-12-29,1929-12-23,1929-12-27,,,,20.82,4,False,,False,Yahoo Finance ^GSPC,推出前回溯
1930-01-03,1929-12-30,1930-01-05,1929-12-30,1930-01-03,,,,21.23,4,False,,False,Yahoo Finance ^GSPC,推出前回溯
1930-01-10,1930-01-06,1930-01-12,1930-01-06,1930-01-10,,,,21.55,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1930-01-17,1930-01-13,1930-01-19,1930-01-13,1930-01-17,,,,21.31,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1930-01-24,1930-01-20,1930-01-26,1930-01-20,1930-01-24,,,,22.04,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1930-01-31,1930-01-27,1930-02-02,1930-01-27,1930-01-31,,,,22.79,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1930-02-07,1930-02-03,1930-02-09,1930-02-03,1930-02-07,,,,22.97,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1930-02-14,1930-02-10,1930-02-16,1930-02-10,1930-02-14,,,,23.35,4,False,,False,Yahoo Finance ^GSPC,推出前回溯
1930-02-21,1930-02-17,1930-02-23,1930-02-17,1930-02-21,,,,22.92,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1930-02-28,1930-02-24,1930-03-02,1930-02-24,1930-02-28,,,,23.28,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1930-03-07,1930-03-03,1930-03-09,1930-03-03,1930-03-07,,,,23.59,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1930-03-14,1930-03-10,1930-03-16,1930-03-10,1930-03-14,,,,23.45,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1930-03-21,1930-03-17,1930-03-23,1930-03-17,1930-03-21,,,,24.29,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1930-03-28,1930-03-24,1930-03-30,1930-03-24,1930-03-28,,,,24.85,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1930-04-04,1930-03-31,1930-04-06,1930-03-31,1930-04-04,,,,25.54,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1930-04-11,1930-04-07,1930-04-13,1930-04-07,1930-04-11,,,,25.84,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1930-04-17,1930-04-14,1930-04-20,1930-04-14,1930-04-17,,,,25.75,4,False,,False,Yahoo Finance ^GSPC,推出前回溯
1930-04-25,1930-04-21,1930-04-27,1930-04-21,1930-04-25,,,,25.32,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1930-05-02,1930-04-28,1930-05-04,1930-04-28,1930-05-02,,,,23.57,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1930-05-09,1930-05-05,1930-05-11,1930-05-05,1930-05-09,,,,23.69,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1930-05-16,1930-05-12,1930-05-18,1930-05-12,1930-05-16,,,,24.28,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1930-05-23,1930-05-19,1930-05-25,1930-05-19,1930-05-23,,,,24.03,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1930-05-29,1930-05-26,1930-06-01,1930-05-26,1930-05-29,,,,24.49,4,False,,False,Yahoo Finance ^GSPC,推出前回溯
1930-06-06,1930-06-02,1930-06-08,1930-06-02,1930-06-06,,,,23.52,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1930-06-13,1930-06-09,1930-06-15,1930-06-09,1930-06-13,,,,22.26,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1930-06-20,1930-06-16,1930-06-22,1930-06-16,1930-06-20,,,,20.25,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1930-06-27,1930-06-23,1930-06-29,1930-06-23,1930-06-27,,,,19.81,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1930-07-03,1930-06-30,1930-07-06,1930-06-30,1930-07-03,,,,20.25,4,False,,False,Yahoo Finance ^GSPC,推出前回溯
1930-07-11,1930-07-07,1930-07-13,1930-07-07,1930-07-11,,,,20.55,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1930-07-18,1930-07-14,1930-07-20,1930-07-14,1930-07-18,,,,21.77,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1930-07-25,1930-07-21,1930-07-27,1930-07-21,1930-07-25,,,,21.50,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1930-08-01,1930-07-28,1930-08-03,1930-07-28,1930-08-01,,,,21.11,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1930-08-08,1930-08-04,1930-08-10,1930-08-04,1930-08-08,,,,20.27,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1930-08-15,1930-08-11,1930-08-17,1930-08-11,1930-08-15,,,,20.70,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1930-08-22,1930-08-18,1930-08-24,1930-08-18,1930-08-22,,,,20.79,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1930-08-29,1930-08-25,1930-08-31,1930-08-25,1930-08-29,,,,21.37,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1930-09-05,1930-09-01,1930-09-07,1930-09-02,1930-09-05,,,,21.34,4,False,,False,Yahoo Finance ^GSPC,推出前回溯
1930-09-12,1930-09-08,1930-09-14,1930-09-08,1930-09-12,,,,21.50,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1930-09-19,1930-09-15,1930-09-21,1930-09-15,1930-09-19,,,,20.68,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1930-09-26,1930-09-22,1930-09-28,1930-09-22,1930-09-26,,,,19.43,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1930-10-03,1930-09-29,1930-10-05,1930-09-29,1930-10-03,,,,19.42,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1930-10-10,1930-10-06,1930-10-12,1930-10-06,1930-10-10,,,,18.11,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1930-10-17,1930-10-13,1930-10-19,1930-10-14,1930-10-17,,,,17.16,4,False,,False,Yahoo Finance ^GSPC,推出前回溯
1930-10-24,1930-10-20,1930-10-26,1930-10-20,1930-10-24,,,,17.74,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1930-10-31,1930-10-27,1930-11-02,1930-10-27,1930-10-31,,,,16.94,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1930-11-07,1930-11-03,1930-11-09,1930-11-03,1930-11-07,,,,16.09,4,False,,False,Yahoo Finance ^GSPC,推出前回溯
1930-11-14,1930-11-10,1930-11-16,1930-11-10,1930-11-14,,,,16.89,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1930-11-21,1930-11-17,1930-11-23,1930-11-17,1930-11-21,,,,17.20,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1930-11-28,1930-11-24,1930-11-30,1930-11-24,1930-11-28,,,,16.38,4,False,,False,Yahoo Finance ^GSPC,推出前回溯
1930-12-05,1930-12-01,1930-12-07,1930-12-01,1930-12-05,,,,16.43,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1930-12-12,1930-12-08,1930-12-14,1930-12-08,1930-12-12,,,,15.43,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1930-12-19,1930-12-15,1930-12-21,1930-12-15,1930-12-19,,,,15.39,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1930-12-26,1930-12-22,1930-12-28,1930-12-22,1930-12-26,,,,14.85,4,False,,False,Yahoo Finance ^GSPC,推出前回溯
1931-01-02,1930-12-29,1931-01-04,1930-12-29,1931-01-02,,,,15.85,4,False,,False,Yahoo Finance ^GSPC,推出前回溯
1931-01-09,1931-01-05,1931-01-11,1931-01-05,1931-01-09,,,,16.07,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1931-01-16,1931-01-12,1931-01-18,1931-01-12,1931-01-16,,,,15.65,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1931-01-23,1931-01-19,1931-01-25,1931-01-19,1931-01-23,,,,16.42,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1931-01-30,1931-01-26,1931-02-01,1931-01-26,1931-01-30,,,,16.19,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1931-02-06,1931-02-02,1931-02-08,1931-02-02,1931-02-06,,,,16.27,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1931-02-13,1931-02-09,1931-02-15,1931-02-09,1931-02-13,,,,17.18,4,False,,False,Yahoo Finance ^GSPC,推出前回溯
1931-02-20,1931-02-16,1931-02-22,1931-02-16,1931-02-20,,,,17.71,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1931-02-27,1931-02-23,1931-03-01,1931-02-24,1931-02-27,,,,18.03,4,False,,False,Yahoo Finance ^GSPC,推出前回溯
1931-03-06,1931-03-02,1931-03-08,1931-03-02,1931-03-06,,,,17.32,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1931-03-13,1931-03-09,1931-03-15,1931-03-09,1931-03-13,,,,17.32,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1931-03-20,1931-03-16,1931-03-22,1931-03-16,1931-03-20,,,,18.06,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1931-03-27,1931-03-23,1931-03-29,1931-03-23,1931-03-27,,,,17.21,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1931-04-02,1931-03-30,1931-04-05,1931-03-30,1931-04-02,,,,16.45,4,False,,False,Yahoo Finance ^GSPC,推出前回溯
1931-04-10,1931-04-06,1931-04-12,1931-04-06,1931-04-10,,,,16.46,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1931-04-17,1931-04-13,1931-04-19,1931-04-13,1931-04-17,,,,15.73,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1931-04-24,1931-04-20,1931-04-26,1931-04-20,1931-04-24,,,,15.29,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1931-05-01,1931-04-27,1931-05-03,1931-04-27,1931-05-01,,,,14.65,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1931-05-08,1931-05-04,1931-05-10,1931-05-04,1931-05-08,,,,15.44,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1931-05-15,1931-05-11,1931-05-17,1931-05-11,1931-05-15,,,,14.44,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1931-05-22,1931-05-18,1931-05-24,1931-05-18,1931-05-22,,,,13.94,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1931-05-29,1931-05-25,1931-05-31,1931-05-25,1931-05-29,,,,13.02,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1931-06-05,1931-06-01,1931-06-07,1931-06-01,1931-06-05,,,,13.40,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1931-06-12,1931-06-08,1931-06-14,1931-06-08,1931-06-12,,,,13.75,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1931-06-19,1931-06-15,1931-06-21,1931-06-15,1931-06-19,,,,13.22,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1931-06-26,1931-06-22,1931-06-28,1931-06-22,1931-06-26,,,,15.35,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1931-07-03,1931-06-29,1931-07-05,1931-06-29,1931-07-03,,,,15.26,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1931-07-10,1931-07-06,1931-07-12,1931-07-06,1931-07-10,,,,14.63,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1931-07-17,1931-07-13,1931-07-19,1931-07-13,1931-07-17,,,,14.27,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1931-07-24,1931-07-20,1931-07-26,1931-07-20,1931-07-24,,,,13.97,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1931-07-31,1931-07-27,1931-08-02,1931-07-27,1931-07-31,,,,13.73,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1931-08-07,1931-08-03,1931-08-09,1931-08-03,1931-08-07,,,,13.61,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1931-08-14,1931-08-10,1931-08-16,1931-08-10,1931-08-14,,,,14.29,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1931-08-21,1931-08-17,1931-08-23,1931-08-17,1931-08-21,,,,13.86,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1931-08-28,1931-08-24,1931-08-30,1931-08-24,1931-08-28,,,,13.99,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1931-09-04,1931-08-31,1931-09-06,1931-08-31,1931-09-04,,,,13.29,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1931-09-11,1931-09-07,1931-09-13,1931-09-08,1931-09-11,,,,12.69,4,False,,False,Yahoo Finance ^GSPC,推出前回溯
1931-09-18,1931-09-14,1931-09-20,1931-09-14,1931-09-18,,,,11.46,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1931-09-25,1931-09-21,1931-09-27,1931-09-21,1931-09-25,,,,10.92,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1931-10-02,1931-09-28,1931-10-04,1931-09-28,1931-10-02,,,,9.70,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1931-10-09,1931-10-05,1931-10-11,1931-10-05,1931-10-09,,,,10.55,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1931-10-16,1931-10-12,1931-10-18,1931-10-13,1931-10-16,,,,10.36,4,False,,False,Yahoo Finance ^GSPC,推出前回溯
1931-10-23,1931-10-19,1931-10-25,1931-10-19,1931-10-23,,,,10.84,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1931-10-30,1931-10-26,1931-11-01,1931-10-26,1931-10-30,,,,10.43,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1931-11-06,1931-11-02,1931-11-08,1931-11-02,1931-11-06,,,,11.11,4,False,,False,Yahoo Finance ^GSPC,推出前回溯
1931-11-13,1931-11-09,1931-11-15,1931-11-09,1931-11-13,,,,10.72,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1931-11-20,1931-11-16,1931-11-22,1931-11-16,1931-11-20,,,,9.85,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1931-11-27,1931-11-23,1931-11-29,1931-11-23,1931-11-27,,,,9.31,4,False,,False,Yahoo Finance ^GSPC,推出前回溯
1931-12-04,1931-11-30,1931-12-06,1931-11-30,1931-12-04,,,,9.02,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1931-12-11,1931-12-07,1931-12-13,1931-12-07,1931-12-11,,,,8.31,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1931-12-18,1931-12-14,1931-12-20,1931-12-14,1931-12-18,,,,8.36,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1931-12-24,1931-12-21,1931-12-27,1931-12-21,1931-12-24,,,,7.96,4,False,,False,Yahoo Finance ^GSPC,推出前回溯
1931-12-31,1931-12-28,1932-01-03,1931-12-28,1931-12-31,,,,8.12,4,False,,False,Yahoo Finance ^GSPC,推出前回溯
1932-01-08,1932-01-04,1932-01-10,1932-01-04,1932-01-08,,,,8.57,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1932-01-15,1932-01-11,1932-01-17,1932-01-11,1932-01-15,,,,8.92,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1932-01-22,1932-01-18,1932-01-24,1932-01-18,1932-01-22,,,,8.21,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1932-01-29,1932-01-25,1932-01-31,1932-01-25,1932-01-29,,,,7.94,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1932-02-05,1932-02-01,1932-02-07,1932-02-01,1932-02-05,,,,7.78,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1932-02-11,1932-02-08,1932-02-14,1932-02-08,1932-02-11,,,,8.12,4,False,,False,Yahoo Finance ^GSPC,推出前回溯
1932-02-19,1932-02-15,1932-02-21,1932-02-15,1932-02-19,,,,8.72,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1932-02-26,1932-02-22,1932-02-28,1932-02-23,1932-02-26,,,,8.34,4,False,,False,Yahoo Finance ^GSPC,推出前回溯
1932-03-04,1932-02-29,1932-03-06,1932-02-29,1932-03-04,,,,8.72,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1932-03-11,1932-03-07,1932-03-13,1932-03-07,1932-03-11,,,,8.52,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1932-03-18,1932-03-14,1932-03-20,1932-03-14,1932-03-18,,,,8.02,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1932-03-24,1932-03-21,1932-03-27,1932-03-21,1932-03-24,,,,7.86,4,False,,False,Yahoo Finance ^GSPC,推出前回溯
1932-04-01,1932-03-28,1932-04-03,1932-03-28,1932-04-01,,,,7.18,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1932-04-08,1932-04-04,1932-04-10,1932-04-04,1932-04-08,,,,6.26,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1932-04-15,1932-04-11,1932-04-17,1932-04-11,1932-04-15,,,,6.42,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1932-04-22,1932-04-18,1932-04-24,1932-04-18,1932-04-22,,,,5.96,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1932-04-29,1932-04-25,1932-05-01,1932-04-25,1932-04-29,,,,5.83,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1932-05-06,1932-05-02,1932-05-08,1932-05-02,1932-05-06,,,,6.09,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1932-05-13,1932-05-09,1932-05-15,1932-05-09,1932-05-13,,,,5.60,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1932-05-20,1932-05-16,1932-05-22,1932-05-16,1932-05-20,,,,5.48,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1932-05-27,1932-05-23,1932-05-29,1932-05-23,1932-05-27,,,,4.83,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1932-06-03,1932-05-30,1932-06-05,1932-05-31,1932-06-03,,,,4.89,4,False,,False,Yahoo Finance ^GSPC,推出前回溯
1932-06-10,1932-06-06,1932-06-12,1932-06-06,1932-06-10,,,,4.92,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1932-06-17,1932-06-13,1932-06-19,1932-06-13,1932-06-17,,,,4.83,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1932-06-24,1932-06-20,1932-06-26,1932-06-20,1932-06-24,,,,4.60,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1932-07-01,1932-06-27,1932-07-03,1932-06-27,1932-07-01,,,,4.60,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1932-07-08,1932-07-04,1932-07-10,1932-07-05,1932-07-08,,,,4.41,4,False,,False,Yahoo Finance ^GSPC,推出前回溯
1932-07-15,1932-07-11,1932-07-17,1932-07-11,1932-07-15,,,,4.93,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1932-07-22,1932-07-18,1932-07-24,1932-07-18,1932-07-22,,,,5.20,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1932-07-29,1932-07-25,1932-07-31,1932-07-25,1932-07-29,,,,6.03,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1932-08-05,1932-08-01,1932-08-07,1932-08-01,1932-08-05,,,,6.80,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1932-08-12,1932-08-08,1932-08-14,1932-08-08,1932-08-12,,,,7.00,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1932-08-19,1932-08-15,1932-08-21,1932-08-15,1932-08-19,,,,7.53,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1932-08-26,1932-08-22,1932-08-28,1932-08-22,1932-08-26,,,,8.39,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1932-09-02,1932-08-29,1932-09-04,1932-08-29,1932-09-02,,,,8.84,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1932-09-09,1932-09-05,1932-09-11,1932-09-06,1932-09-09,,,,8.75,4,False,,False,Yahoo Finance ^GSPC,推出前回溯
1932-09-16,1932-09-12,1932-09-18,1932-09-12,1932-09-16,,,,7.57,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1932-09-23,1932-09-19,1932-09-25,1932-09-19,1932-09-23,,,,8.40,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1932-09-30,1932-09-26,1932-10-02,1932-09-26,1932-09-30,,,,8.08,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1932-10-07,1932-10-03,1932-10-09,1932-10-03,1932-10-07,,,,7.02,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1932-10-14,1932-10-10,1932-10-16,1932-10-10,1932-10-14,,,,7.13,4,False,,False,Yahoo Finance ^GSPC,推出前回溯
1932-10-21,1932-10-17,1932-10-23,1932-10-17,1932-10-21,,,,6.82,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1932-10-28,1932-10-24,1932-10-30,1932-10-24,1932-10-28,,,,7.09,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1932-11-04,1932-10-31,1932-11-06,1932-10-31,1932-11-04,,,,6.88,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1932-11-11,1932-11-07,1932-11-13,1932-11-07,1932-11-11,,,,7.68,4,False,,False,Yahoo Finance ^GSPC,推出前回溯
1932-11-18,1932-11-14,1932-11-20,1932-11-14,1932-11-18,,,,7.13,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1932-11-25,1932-11-21,1932-11-27,1932-11-21,1932-11-25,,,,6.78,4,False,,False,Yahoo Finance ^GSPC,推出前回溯
1932-12-02,1932-11-28,1932-12-04,1932-11-28,1932-12-02,,,,6.47,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1932-12-09,1932-12-05,1932-12-11,1932-12-05,1932-12-09,,,,7.08,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1932-12-16,1932-12-12,1932-12-18,1932-12-12,1932-12-16,,,,7.00,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1932-12-23,1932-12-19,1932-12-25,1932-12-19,1932-12-23,,,,6.57,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1932-12-30,1932-12-26,1933-01-01,1932-12-27,1932-12-30,,,,6.92,4,False,,False,Yahoo Finance ^GSPC,推出前回溯
1933-01-06,1933-01-02,1933-01-08,1933-01-03,1933-01-06,,,,7.23,4,False,,False,Yahoo Finance ^GSPC,推出前回溯
1933-01-13,1933-01-09,1933-01-15,1933-01-09,1933-01-13,,,,7.25,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1933-01-20,1933-01-16,1933-01-22,1933-01-16,1933-01-20,,,,7.06,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1933-01-27,1933-01-23,1933-01-29,1933-01-23,1933-01-27,,,,7.04,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1933-02-03,1933-01-30,1933-02-05,1933-01-30,1933-02-03,,,,6.53,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1933-02-10,1933-02-06,1933-02-12,1933-02-06,1933-02-10,,,,6.66,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1933-02-17,1933-02-13,1933-02-19,1933-02-14,1933-02-17,,,,6.23,4,False,,False,Yahoo Finance ^GSPC,推出前回溯
1933-02-24,1933-02-20,1933-02-26,1933-02-20,1933-02-24,,,,5.90,4,False,,False,Yahoo Finance ^GSPC,推出前回溯
1933-03-03,1933-02-27,1933-03-05,1933-02-27,1933-03-03,,,,5.84,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1933-03-17,1933-03-13,1933-03-19,1933-03-15,1933-03-17,,,,6.63,3,False,,False,Yahoo Finance ^GSPC,推出前回溯
1933-03-24,1933-03-20,1933-03-26,1933-03-20,1933-03-24,,,,6.25,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1933-03-31,1933-03-27,1933-04-02,1933-03-27,1933-03-31,,,,5.85,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1933-04-07,1933-04-03,1933-04-09,1933-04-03,1933-04-07,,,,6.12,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1933-04-13,1933-04-10,1933-04-16,1933-04-10,1933-04-13,,,,6.67,4,False,,False,Yahoo Finance ^GSPC,推出前回溯
1933-04-21,1933-04-17,1933-04-23,1933-04-17,1933-04-21,,,,7.44,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1933-04-28,1933-04-24,1933-04-30,1933-04-24,1933-04-28,,,,7.83,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1933-05-05,1933-05-01,1933-05-07,1933-05-01,1933-05-05,,,,8.74,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1933-05-12,1933-05-08,1933-05-14,1933-05-08,1933-05-12,,,,9.03,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1933-05-19,1933-05-15,1933-05-21,1933-05-15,1933-05-19,,,,8.82,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1933-05-26,1933-05-22,1933-05-28,1933-05-22,1933-05-26,,,,9.34,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1933-06-02,1933-05-29,1933-06-04,1933-05-29,1933-06-02,,,,10.13,4,False,,False,Yahoo Finance ^GSPC,推出前回溯
1933-06-09,1933-06-05,1933-06-11,1933-06-05,1933-06-09,,,,10.41,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1933-06-16,1933-06-12,1933-06-18,1933-06-12,1933-06-16,,,,9.81,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1933-06-23,1933-06-19,1933-06-25,1933-06-19,1933-06-23,,,,10.56,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1933-06-30,1933-06-26,1933-07-02,1933-06-26,1933-06-30,,,,10.91,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1933-07-07,1933-07-03,1933-07-09,1933-07-03,1933-07-07,,,,11.96,4,False,,False,Yahoo Finance ^GSPC,推出前回溯
1933-07-14,1933-07-10,1933-07-16,1933-07-10,1933-07-14,,,,11.85,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1933-07-21,1933-07-17,1933-07-23,1933-07-17,1933-07-21,,,,9.65,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
1933-07-28,1933-07-24,1933-07-30,1933-07-24,1933-07-28,,,,10.43,5,False,,False,Yahoo Finance ^GSPC,推出前回溯
